user_session,contract_id,pair_identifier,option1_key,option2_key,winner_key,voted_at,user_agent,ip_address,session_start_time
ai_deepseek_ed972fce,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT,0vs2,0,2,2,2025-06-11 10:49:27.842313,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:27.816306
ai_deepseek_ed972fce,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT,0vs3,0,3,3,2025-06-11 10:49:29.118650,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:29.096879
ai_deepseek_ed972fce,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT,1vs2,1,2,2,2025-06-11 10:49:30.638128,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:30.624918
ai_deepseek_ed972fce,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT,1vs3,1,3,3,2025-06-11 10:49:32.155187,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:32.127277
ai_deepseek_ed972fce,ASPIRITYHOLDINGSLLC_05_07_2012-EX-10.6-OUTSOURCING AGREEMENT,2vs3,2,3,2,2025-06-11 10:49:33.522601,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:33.505496
ai_deepseek_ed972fce,"Antares Pharma, Inc. - Manufacturing Agreement",0vs1,0,1,0,2025-06-11 10:49:39.664121,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:39.653039
ai_deepseek_ed972fce,"Antares Pharma, Inc. - Manufacturing Agreement",0vs2,0,2,2,2025-06-11 10:49:40.965244,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:40.950509
ai_deepseek_ed972fce,"Antares Pharma, Inc. - Manufacturing Agreement",0vs3,0,3,3,2025-06-11 10:49:42.305059,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:42.289883
ai_deepseek_ed972fce,"Antares Pharma, Inc. - Manufacturing Agreement",1vs2,1,2,2,2025-06-11 10:49:43.450494,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:43.438788
ai_deepseek_ed972fce,"Antares Pharma, Inc. - Manufacturing Agreement",1vs3,1,3,3,2025-06-11 10:49:44.852201,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:44.840657
ai_deepseek_ed972fce,"Antares Pharma, Inc. - Manufacturing Agreement",2vs3,2,3,2,2025-06-11 10:49:47.515363,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:47.492058
ai_deepseek_ed972fce,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",0vs1,0,1,1,2025-06-11 10:49:49.161021,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:49.147114
ai_deepseek_ed972fce,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",0vs2,0,2,2,2025-06-11 10:49:50.703214,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:50.686312
ai_deepseek_ed972fce,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",0vs3,0,3,3,2025-06-11 10:49:52.226679,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:52.213179
ai_deepseek_ed972fce,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",1vs2,1,2,2,2025-06-11 10:49:53.849877,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:53.838496
ai_deepseek_ed972fce,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",1vs3,1,3,3,2025-06-11 10:49:55.296556,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:55.283340
ai_deepseek_ed972fce,"BABCOCK_WILCOXENTERPRISES,INC_08_04_2015-EX-10.17-INTELLECTUAL PROPERTY AGREEMENT between THE BABCOCK _ WILCOX COMPANY and BABCOCK _ WILCOX ENTERPRISES, INC.",2vs3,2,3,3,2025-06-11 10:49:56.846199,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:56.829373
ai_deepseek_ed972fce,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,0vs1,0,1,1,2025-06-11 10:49:58.312173,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:58.299983
ai_deepseek_ed972fce,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,0vs2,0,2,2,2025-06-11 10:49:59.721667,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:49:59.708552
ai_deepseek_ed972fce,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,0vs3,0,3,3,2025-06-11 10:50:00.952667,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:00.938723
ai_deepseek_ed972fce,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,1vs2,1,2,2,2025-06-11 10:50:02.382641,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:02.370552
ai_deepseek_ed972fce,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,1vs3,1,3,3,2025-06-11 10:50:03.783837,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:03.770292
ai_deepseek_ed972fce,BNCMORTGAGEINC_05_17_1999-EX-10.4-LICENSING AND WEB SITE HOSTING AGREEMENT,2vs3,2,3,2,2025-06-11 10:50:12.239525,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:12.226904
ai_deepseek_ed972fce,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,0vs1,0,1,1,2025-06-11 10:50:13.542622,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:13.531030
ai_deepseek_ed972fce,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,0vs2,0,2,2,2025-06-11 10:50:15.658202,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:15.646019
ai_deepseek_ed972fce,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,0vs3,0,3,3,2025-06-11 10:50:16.950101,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:16.938775
ai_deepseek_ed972fce,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,1vs2,1,2,2,2025-06-11 10:50:18.179270,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:18.147781
ai_deepseek_ed972fce,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,1vs3,1,3,3,2025-06-11 10:50:19.489819,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:19.478477
ai_deepseek_ed972fce,BONTONSTORESINC_04_20_2018-EX-99.3-AGENCY AGREEMENT,2vs3,2,3,2,2025-06-11 10:50:20.774312,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:20.761803
ai_deepseek_ed972fce,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",0vs1,0,1,0,2025-06-11 10:50:22.104971,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:22.091032
ai_deepseek_ed972fce,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",0vs2,0,2,2,2025-06-11 10:50:23.243900,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:23.231126
ai_deepseek_ed972fce,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",0vs3,0,3,3,2025-06-11 10:50:24.337763,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:24.326069
ai_deepseek_ed972fce,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",1vs2,1,2,2,2025-06-11 10:50:26.194706,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:26.177626
ai_deepseek_ed972fce,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",1vs3,1,3,3,2025-06-11 10:50:27.983782,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:27.969950
ai_deepseek_ed972fce,"COOLTECHNOLOGIES,INC_10_25_2017-EX-10.71-Strategic Alliance Agreement",2vs3,2,3,3,2025-06-11 10:50:29.238232,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:29.226759
ai_deepseek_ed972fce,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,0vs1,0,1,1,2025-06-11 10:50:30.627608,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:30.616585
ai_deepseek_ed972fce,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,0vs2,0,2,2,2025-06-11 10:50:31.820195,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:31.808357
ai_deepseek_ed972fce,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,0vs3,0,3,3,2025-06-11 10:50:33.673226,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:33.662109
ai_deepseek_ed972fce,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,1vs2,1,2,1,2025-06-11 10:50:41.377105,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:41.365176
ai_deepseek_ed972fce,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,1vs3,1,3,3,2025-06-11 10:50:42.976652,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:42.963830
ai_deepseek_ed972fce,CORIOINC_07_20_2000-EX-10.5-LICENSE AND HOSTING AGREEMENT,2vs3,2,3,3,2025-06-11 10:50:44.138299,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:44.114392
ai_deepseek_ed972fce,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0vs1,0,1,1,2025-06-11 10:50:45.654169,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:45.639576
ai_deepseek_ed972fce,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0vs2,0,2,2,2025-06-11 10:50:47.133582,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:47.121172
ai_deepseek_ed972fce,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,0vs3,0,3,3,2025-06-11 10:50:48.922220,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:48.909035
ai_deepseek_ed972fce,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,1vs2,1,2,2,2025-06-11 10:50:50.797886,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:50.786745
ai_deepseek_ed972fce,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,1vs3,1,3,1,2025-06-11 10:50:52.232101,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:52.218601
ai_deepseek_ed972fce,ConformisInc_20191101_10-Q_EX-10.6_11861402_EX-10.6_Development Agreement,2vs3,2,3,3,2025-06-11 10:50:54.687771,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:54.676711
ai_deepseek_ed972fce,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,0vs1,0,1,0,2025-06-11 10:50:55.826287,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:55.813913
ai_deepseek_ed972fce,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,0vs2,0,2,2,2025-06-11 10:50:56.979817,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:56.967220
ai_deepseek_ed972fce,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,0vs3,0,3,3,2025-06-11 10:50:59.045688,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:50:59.033604
ai_deepseek_ed972fce,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,1vs2,1,2,2,2025-06-11 10:51:01.239809,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:01.226262
ai_deepseek_ed972fce,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,1vs3,1,3,3,2025-06-11 10:51:03.051272,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:03.037628
ai_deepseek_ed972fce,DRAGONSYSTEMSINC_01_08_1999-EX-10.17-OUTSOURCING AGREEMENT,2vs3,2,3,3,2025-06-11 10:51:04.433292,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:04.414032
ai_deepseek_ed972fce,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,0vs1,0,1,1,2025-06-11 10:51:05.726047,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:05.714605
ai_deepseek_ed972fce,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,0vs2,0,2,2,2025-06-11 10:51:07.060738,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:07.049579
ai_deepseek_ed972fce,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,0vs3,0,3,3,2025-06-11 10:51:08.786261,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:08.773771
ai_deepseek_ed972fce,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,1vs2,1,2,2,2025-06-11 10:51:11.466427,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:11.454951
ai_deepseek_ed972fce,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,1vs3,1,3,3,2025-06-11 10:51:12.995054,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:12.983147
ai_deepseek_ed972fce,DRKOOPCOMINC_04_21_1999-EX-10.28-SPONSORSHIP AGREEMENT,2vs3,2,3,3,2025-06-11 10:51:15.664805,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:15.652534
ai_deepseek_ed972fce,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,0vs1,0,1,0,2025-06-11 10:51:31.862435,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:31.849247
ai_deepseek_ed972fce,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,0vs2,0,2,2,2025-06-11 10:51:33.355433,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:33.344593
ai_deepseek_ed972fce,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,0vs3,0,3,0,2025-06-11 10:51:42.652963,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:42.635009
ai_deepseek_ed972fce,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,1vs2,1,2,2,2025-06-11 10:51:48.254497,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:48.241716
ai_deepseek_ed972fce,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,1vs3,1,3,3,2025-06-11 10:51:49.826022,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:49.811800
ai_deepseek_ed972fce,FIBROGENINC_10_01_2014-EX-10.11-COLLABORATION AGREEMENT,2vs3,2,3,3,2025-06-11 10:51:51.758524,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:51.742009
ai_deepseek_ed972fce,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,0vs1,0,1,0,2025-06-11 10:51:53.520571,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:53.509920
ai_deepseek_ed972fce,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,0vs2,0,2,2,2025-06-11 10:51:54.866436,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:54.851969
ai_deepseek_ed972fce,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,0vs3,0,3,3,2025-06-11 10:51:56.438466,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:56.424238
ai_deepseek_ed972fce,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,1vs2,1,2,2,2025-06-11 10:51:58.587282,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:58.573865
ai_deepseek_ed972fce,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,1vs3,1,3,3,2025-06-11 10:52:00.010145,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:51:59.993777
ai_deepseek_ed972fce,GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,2vs3,2,3,2,2025-06-11 10:52:12.826474,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:12.811648
ai_deepseek_ed972fce,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,0vs1,0,1,1,2025-06-11 10:52:16.313746,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:16.295619
ai_deepseek_ed972fce,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,0vs2,0,2,2,2025-06-11 10:52:17.677448,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:17.666578
ai_deepseek_ed972fce,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,0vs3,0,3,3,2025-06-11 10:52:19.284750,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:19.271657
ai_deepseek_ed972fce,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,1vs2,1,2,2,2025-06-11 10:52:21.213522,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:21.199879
ai_deepseek_ed972fce,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,1vs3,1,3,3,2025-06-11 10:52:22.589798,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:22.575781
ai_deepseek_ed972fce,GRANTIERRAENERGYINC_05_07_2012-EX-10.6-TRANSPORTATION CONTRACT,2vs3,2,3,2,2025-06-11 10:52:24.071568,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:24.060002
ai_deepseek_ed972fce,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",0vs1,0,1,0,2025-06-11 10:52:25.352263,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:25.338883
ai_deepseek_ed972fce,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",0vs2,0,2,0,2025-06-11 10:52:26.785758,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:26.774707
ai_deepseek_ed972fce,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",0vs3,0,3,3,2025-06-11 10:52:28.378763,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:28.359480
ai_deepseek_ed972fce,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",1vs2,1,2,2,2025-06-11 10:52:29.684802,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:29.671938
ai_deepseek_ed972fce,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",1vs3,1,3,3,2025-06-11 10:52:32.894524,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:32.881032
ai_deepseek_ed972fce,"GRIDIRONBIONUTRIENTS,INC_02_05_2020-EX-10.3-SUPPLY AGREEMENT",2vs3,2,3,3,2025-06-11 10:52:34.207223,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:34.186536
ai_deepseek_ed972fce,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,0vs1,0,1,0,2025-06-11 10:52:35.774401,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:35.757558
ai_deepseek_ed972fce,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,0vs2,0,2,2,2025-06-11 10:52:37.355820,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:37.344519
ai_deepseek_ed972fce,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,0vs3,0,3,3,2025-06-11 10:52:39.032378,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:39.020265
ai_deepseek_ed972fce,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,1vs2,1,2,2,2025-06-11 10:52:40.856303,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:40.843088
ai_deepseek_ed972fce,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,1vs3,1,3,3,2025-06-11 10:52:42.707823,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:42.693016
ai_deepseek_ed972fce,HertzGroupRealtyTrustInc_20190920_S-11A_EX-10.8_11816941_EX-10.8_Trademark License Agreement,2vs3,2,3,3,2025-06-11 10:52:43.937432,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:43.924721
ai_deepseek_ed972fce,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",0vs1,0,1,1,2025-06-11 10:52:50.733211,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:50.721087
ai_deepseek_ed972fce,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",0vs2,0,2,2,2025-06-11 10:52:52.262612,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:52.246400
ai_deepseek_ed972fce,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",0vs3,0,3,3,2025-06-11 10:52:53.559030,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:53.546233
ai_deepseek_ed972fce,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",1vs2,1,2,2,2025-06-11 10:52:55.434025,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:55.420682
ai_deepseek_ed972fce,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",1vs3,1,3,3,2025-06-11 10:52:56.953282,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:56.940004
ai_deepseek_ed972fce,"INNOVIVA,INC_08_07_2014-EX-10.1-COLLABORATION AGREEMENT",2vs3,2,3,2,2025-06-11 10:52:58.304100,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:52:58.290784
ai_deepseek_ed972fce,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",0vs1,0,1,1,2025-06-11 10:53:00.994623,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:00.983303
ai_deepseek_ed972fce,"INTERSECTENT,INC_05_11_2020-EX-10.1-SUPPLY AGREEMENT",0vs2,0,2,2,2025-06-11 10:53:02.787119,AI_Voter_deepseek/deepseek/deepseek-chat-v3-0324,127.0.0.1,2025-06-11 12:53:02.773697
